content,score,label
Game nya seru dan menyenangkan banyak misi dan ques dalam perjalannya juga. Jadi gak pernah bosan dalam bermainnya Di tambah lagi area yang luas jadi makin seru dalam perjalan ber petualangan dalam game ini.,5,positif
"terima kasih banyak untuk artefak nya, saya sangat senang karena artefak saya hanya DEF% dan ATK%",5,positif
"Tidak bisa unduh data karena penyimpanan penuh, padahal penyimpanan tidak penuh",1,negatif
"Udah terbiasa main pake stik di ps4, main di versi android pake touchscreen jd agak aneh (belum terbiasa) tambah dong support stik di android",4,positif
"Sering kalah rate off hoyovers kasih lah aku karakter bagus, jangan karakter banner standar mulu.",5,positif
"Game nya bagus banget ya walaupun ad lag sedikit tapi saya tetap suka dengan game ini, dan tolong perbaiki tentang masalah login nya, terlalu lama",4,positif
"Dari segi cerita, grafik, dan suasana yg dihadirkan sudah bagus.cuma saya mengalami black screen saat loh in dan ini membuat saya harus ganti akun lebih menganggu lagi ini terjadi dia kali tolong segera diperbaiki ya",3,negatif
"Halo admin baik hati dan rajin menabung Bisakah engkau menurun kan ukuran datanya,saya mau main tapi ukuran datanya terlalu besar,sekian dari saya",1,negatif
"Bagus, walaupun akhir akhir ini hasil explore map lebih sedikit",5,positif
Game ini memang seru aku senang bug bug yg menganggu permainan sudah diperbaiki,5,positif
"Overall keren game nya, gak seperti game mobile lain yang monoton. Sejauh ini belum ada nemu kekurangan.",5,positif
Bangus banget kata ku dan kalian harus coba. Tapi buat ram atau memorinya dikit sabar ya,5,positif
"Hei kenapa saat saya mendownload data kenapa tulisan ""memori anda tidak cukup""padahal memori saya masih tersisa 22gb tolong untuk segera difix",5,positif
Mihoyo tolong tambahin resin dari 160-240 dan juga setelah quest primo nya jadi minimal 160 karna 40 primo itu terlalu sedikit,4,positif
"tidak di ragukan lagi genshinn adalah game yang cukup mewah untuk di mainkan, namun ada beberapa hal yang perlu di perhatikan, misalnya optimalisasi untuk device android untuk secara keseluruhan atau mungkin di device tertentu, banyak sekali keluhan dari para user android yang mengalami tampilan yang blur dan resolusinya hanya 720p saja, dan saya pikir ini memang benar, dengan device saya sendiri xiaomi 13t dengan high graphic setting masih saja pixelated dan sangat berbeda dengan iphone",5,positif
Game nya sangat bagus tidak membosankan apa lagi cari artefak sangat seruu cuma satu ajah kenapa di android tidak ada controller mohon kasih pitur controller di android,5,positif
"Tolong di perbaiki bug setelah update, ketika quest tiba2 ngehang / ngefreeze, jadi ga bisa lanjut quest yg lain stack, padahal game bagus ini",1,negatif
Game bagus... Mudah dipahami. Pulaunya besar banget. Ngak ada iklan.,5,positif
Minimal kasih misi yg mudah dipahami sama player baruu lah,1,negatif
"Kenapa suka ngefreeze gamenya pas misi yang pas make diluc padah pas awal"" enak aja ga pernah ngefreeze tolong segera diperbaiki",1,negatif
"Tunggu gw dapat Hp spek dewa gw yakin ni game paling bagus di play store awoakwoak edit: akhirnya gw uda beli hp baru dengn chipset lumayan,, jadi ni game tetap game terbaik yg pernah gw mainin tapi agak berat dan bikin panas hp😁",4,positif
"Game ""Bersyukur Impact"" Ini sudah sangat bagus dari segi grafik serta tampilan character yang tidak kaku.Tetapi teman saya menemukan bug dimana Setiap dia gacha Langsung mendapatkan B5 Limited tanpa adanya qiqi dan dilan. Saya meminta bug ini cepat di perbaiki🙏",5,positif
"I love this game so much, tidak menyangka jika game ini tidak terlalu rumit (jika rumit ya rumit), terimakasih banyak untuk yang membuat game ini!",5,positif
"Nice, buat yg bilang memory penuh size terlalu besar apa kek, sadar aja mana mungkin game se hd ini cuman 1gb? Kecuali game sebelah",5,positif
Setelah saya update .. malah banyak ngeprame dlm game.. entah karna penyimpanan saya atau apa.. yg jelas penyimpanan saya masih banyak..,4,positif
Makin kesini reward makin dikit g kayak game sebelah rewardny bejibun kedepanny klo ad event kasi lah reward sepantasnya,3,negatif
Game ny benar-benar bagus dari segi grafik dan juga alur cerita ny,5,positif
Tolong lah artefak nya yang bener sedikit:( masa udh 27 kali saya ngedomain pake condensed resin bener2 ga dapet yg bagus? Fragile resin gw ampe abis asww asw.,4,positif
"Tolong sistem hoyo, aku build neu udh bagus tapi damage nya 3 k/ hit Itu damage atau gaji guru",5,positif
"DEAR HOYOVERSE ~ Kelemahan game ini adalah server dan juga keamanan sistem nya mudah di retas. Tolong di perbaiki lagi server game nya agar PING jaringan in game stabil !! Karna nge bug ada juga bug akun tidak bisa unbind email pihak ke 3 , tolong di perbaiki game ini aslinya udah bagus , tpi sayang nya banyak yg kurang puas sama game ini karna semakin update bukan di perbaiki bug dan server malah makin parah.",1,negatif
"Tidak bisa login Dan anehnya data selalu penuh, padahal hp baru di belum ada apa²nya.....",1,negatif
"Secara keseluruhan ini game pling seru yg sya prnah mainin skrg......but saya rasa ini game mihoyo yang bantuan nya dikit banget,beda dengan game game mihoyo lainnya.seperti HSR and Honkai impact....bantuannya yang dikitnya berupa kurangnya pendapatan primo bagi player...apalagi jika player tersebut F2P....selainn itu juga jumlah resinnya yang terlalu sedikit atau waktu penambahan resinnya yang lumayan lama...itu aja and secara keseluruhan ini ada lah game terbaik.semoga pihak mihoyo membaca.",5,positif
"Geme nya seru,characters nya juga lumayan bagus,grafik nya bagus banget,tapi masalah nya memerlukan penyimpanan yang banyak jadi harus di hapus dlu geme lain biar bisa masuk ke geme nya.....",4,positif
"Stuck lama di loading screen gara gara ""mengecek update""",1,negatif
"Bagus sih gamenya,, karakter nya juga bagus² tapi saran ya, loadingnya jangan terlalu lama, sekitar 15-30 menit aja, soalnya di aku 2 jam🙏🙏",4,positif
"Game ter the best , luar biasa , tapi lain kali Bansos nya di banyakin ya , supaya para player nggak bosan",5,positif
"Seruu bangett😀😀❤❤ i love it!! Story, Grafik, Quest, Hero, Skin dan lain lain nya bener bener baguss banget!! Kalian harus download ini!!",5,positif
"Gacha malah dapat qiqi, maunya eula, keqing juga boleh, tapi yah emang susah mau hoki terus, lamanya ngisi resin jadi jenuh juga, tapi tetep main walau harus nunggu resin dulu.",5,positif
Game ya bagus gak ngeleg seperti game honkai star Apa lagi pas donwlond dalaman game ya itu gak pernah keluar kalo di honkai star selalu keluar udah masuk ke gamenya malah keluar lagi :(,5,positif
"I like this game so much, yg bilang ngestuck di loading screen.. itu tandanya hp lo dah gk mampu mainin ini game, upgrade hp lo jgn game yg disalahin",5,positif
"Setelah update dengan ada nya perubahan upgrade artefak, bagi saya persentase untuk mendapatkan stat yg di butuhkan sangatlah turun drastis, tolongdong balik kin aja ke dulu.",2,negatif
Gamenya sangat seru dan menyenangkan tapi waktu pemenuhan resinnya sangat sangat lama jadi untuk mencari komponen entah itu buat ascend Character atau ascend senjata jadi ga terlalu banyak. Tolong di update update yg akn datang di percepat sedikit pun tdk apa apa supaya org org tdk cepat merasa bosan memainkannya. Terimakasih,5,positif
"Suka dengan gamenya, kalo bisa kasih char B5 untuk pemula. Jujur buat pemula untuk mendapatkan char B5 sangatlah susah",4,positif
"maaf untuk bintang 4, keluhan saya masalah quest yang bgitu panjang dan hadiah yang terlalu sedikit, kalau quest nya panjang, minimal hadiah nya besar!!! Dan tolong adakan fitur skip saat berbincang waktu story, sampai ngantuk saya nunggu mereka berbicara ga jelas!!!! Tolong di adakan fitur skip dialog cerita nya!!!",4,positif
gamenya bagus banget njir mantap map-nya gede pas lagi matahari tenggelam wah parah bagus bet,5,positif
"Akun ku hilang ,di saat login pake Gmail ,padahal Gmail dan kata sandi dah bener,nih gimana sistem akunnya mihoyo tolong lah ,udah AR 55 dah top up jga,tapi malah hilang,kalo gak tindak lanjutin .bakal bangkrut mihoyo",1,negatif
"Bagus sih game playnya tp gw mohon pengoptimalan jaringannya ,,sumpah ngeselin banget pas lagi ngequest malah ke stuck gara gara jaringan",2,negatif
"yang bener napa bikin quest nya, minimal kasih petunjuk langsung di game nya napa dasar dongo",1,negatif
Saya suka gamenya hanya satu yang ingin saya beritahu yaitu untuk mengurangi memori aplikasi genshin impact supaya kami bisa bermain tanpa risau akan penyimpanan kami yang mulai penuh,5,positif
Game yang bagus story sama quest nya juga bagus walaupun makan banyak memori hp.,5,positif
menurut gw gamenya bagus dan grapitnya juga bagus tapi mohon disarankan fix lag saat mau memuat data kerena ngeleg banget 🥲,5,positif
"Untuk di hp poco x5 saia knp yaa, setelah update versi malah makin ngeframe, terutama pas lawan coppelius, suaranya kyk dellay sama pecah pecah gtu. Sama sinyal nya juga kdg suka ilang ilangan, pdhl klo buka youtube lancar lancar aja",2,negatif
"Slot heronya tambahin 1 lagi soalnya suka nanggung,terus klo soal bug aku fine fine aja soalnya pasti ada bug disetiap game klo ada bug juga developer siap benerin,udah bagus gamenya",5,positif
Sekali kali kasih pity dibawah 50 lah. udah lama main dari awal rilis sampai sekarang pasti harus hard pity di 85 up terus gak kasihan habis dapat karakter langsung dapet standar karakter sedih banget lama lama main,1,negatif
"Perbaiki texture Objek supaya texturenya terlihat, karakternya harus mendekat",3,negatif
Game nya bagus tapi tolonglah size gamenya di kecilin kasian yang mainnya di android seperti saya penyimpanannya tidak mencukupi kalo bisa hoyofers kasihnya 20GB atau mungkin dibawahnya agar pemain di android tidak terlalu pecah pecah saat bermain,1,negatif
Game nya bagus bangat dan thx hoyo memberikan banyak primonya dan mohon ajak hoyo memberikan skin gratis 5★ karakter dan dari events jg 😍😭😭😭,5,positif
Game ini bagus game nya grafik ultra yg tinggi dan karakter saat gacha bagus dan aku sering dpt karakter b5 kayak nahida klee dan kamisato Ayaka tapi untuk lain kali kadang memberi gift code terimakasih 🤗,5,positif
"Ini game open world pertama saya, membuat saya kagum melihat grafis yang dihadirkan dengan mekanisme yang unik membuat saya semakin suka terhadap game ini. Hanya saja game ini memiliki sistem gacha yang terbilang tinggi",5,positif
"Grafik ny udh bagus,story ny bagus, pokoknya bagus semua. cuma minusnya pelit bansos",5,positif
"Game ny bagus, tapi tolong dong untuk jaringan ny masih suka merah, padahal sinyal saya bagus",3,negatif
"Game ini harus didownload sih,soalnya bagus banget,walaupun size nya besar,tapi secara exploring itu mapnya besar banget,jadi kita bisa menikmati juga pemandangan disini,lalu update rutinnya juga memperbaiki bug bug yang ada di game ini,pokoknya game baguss",5,positif
"Game nya seru sih,graviknya juga bagus ,dan smooth udh gitu char nya lucu"" dan keren"" tapi rada susah untuk apalin namanya...,oh iya ini tuh cocok banget buat berpetualang bersama teman sih,bisa Mabar juga jadi asik ,tapi JUJUR MEMO GUA LANGSUNG TERKURAS SETELAH MAIN GAME INI ,tapi ofc gamenya good sih sampe disini,but pas baru download/restart trus download datany lgi , lama bangettt cok udh kaya NUNGGU antrian sembako sumpah lebih lama unduh data nya sih ini, ribet banget knp harus lama woi!..",5,positif
"Tambahkan tombol skip dialog, males banget ngebaca ulang dialog yang udah dibaca",3,negatif
"Kontrol tidak bisa di atur, kamera saat battle tidak nyaman, ping selalu tinggi, cuma grafik dan story bagus. Game kikir",1,negatif
"Heyy kenapa ga bisa masuk ke game ny? Selalu ada tulisan ""penyimpanan tidak cukup""Saya udh coba berbagai cara tetep aja ga bisa tolong saya cuma mau main jangan di persulit gini!!",2,negatif
Woi ayolah hoyoverse masa main game ini kadang lag banget kadang lancar dikit. Tolonglah dari update 4.1 kemaren loh ini. Udah game gacha mau mainnya pun gacha juga,1,negatif
"Game nya seru , Perbanyak event dan reddem code kalau bisa kasih b5 gratis lagi yang lebih bagus dari alloy",5,positif
Game terfavoritku untuk 2023 ini. Semoga bisa menjadi favorit untuk tahun seterusnya.,5,positif
"ngumpulin niat 1thn cuma buat balik main game ini, perihal ke hack jadi males main genshin. tapi apalah daya, namanya juga suka pasti di download lagi ❤❤❤. hoyo please update your security system 🙏🙏🙏",5,positif
Kenapa setiap pakai kuota selalu ada tulisan memeriksa update dan ketika pakai wifi malah tidak ada tulisan itu Ditambah loadingnya lama padahal cuma 1 KB,1,negatif
"Semakin kesini semakin gak BS dimainkan, baru juga masuk udh keluar sendiri, br loading permainan juga langsung keluar sendiri, internet lancar dan aman, size kapasitas hp juga masih aman, awal bermain lancar2 aja, semakin kesini semakin mengecewakan",1,negatif
Grafik nya Waw Banget ga bosen mainnya seruu banget cobainn,5,positif
"Game yang bagus, aku suka sama fantasi nya yang liar. Tapi sayang banget pas update 4.3 tiba-tiba nge-stack di loading screen dan ada pop up ""jaringan error"".Apa-apaan coba!,padahal jaringan udah bagus, banget malah. Kalo mau main harus pake VPN biar bisa. Tolong bagi developer hal ini diperbaiki, sayang game nya bagus banget padahal. Sekian dari Traveler",3,negatif
"semakin update semakin ga jelas eventnya, saya udah dorong susah-susah malah musuh yang kena apa coba. Yang jelas dikit la bikin event.",1,negatif
Setelah update ko jadi gini sinyalnya selalu merah dan muter-muter padahal pakai WiFi,1,negatif
Game nya sangat bagus cuman kadang lag padahal hp baru beli dan itu pun sampai ngecras game juga cuman ghensin tapi game nya bagus grafiknya enak di lihat,4,positif
"secara keseluruhan sudah bagus. Tapi, setelah menghapus data quest terdahulu malah disuruh download ulang 10gb lagi, tolong perbaiki bang Hoyo",3,negatif
"Jujur ni game gak terlalu ngabisin data, cmn memorinya itu loooooohh berat banget, tp game nya bgus!! Syng hoyoo❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥",5,positif
"Seru banget, mirip kaya dragon nest pc pas waktu kecil wkwk, cuma utk dapatkan item susah jadi harus sering online setiap haringa",5,positif
"Plis lah ini kenapa setelah update jadi 500ms ing nya, padahal saya main game sebelah lancar, tolong di piks ya mihoyo untuk kenyamanan saat bermain",4,positif
"Game rusak, kenapa sinyal gw selalu merah padahal main game lain lancar"" aja, tolong lah pengertian dikit ga semua orang make WI-FI",1,negatif
"Kenapa abis update 4.3 ping kok selalu naik jadi 400an, padahal sebelumnya stabil 112 an",4,positif
"Halo Mihoyo,Saya player baru Upd 4.2,saya bermain genshin di Hp.Game nya seru dan grafiknya bagus, tetapi dalam Upd 4.3.Saya memiliki masalah dan kurang tau dengan masalah ini,setiap kali saya mau masuk dan Login pasti ga bisa dan keluar terus, padahal internet, ram dan, memori mendukung. Saya coba lagi untuk restart dan download ulang, tetapi yg terjadi malah lebih parah setiap ingin login hp saya jadi ke restart,Mungkin ada solusi untuk masalah saya,Maaf apabila ada kesalahan kata,terima kasih",4,positif
"Tolong hadirkan fitur gamepad pada genshin impact, seperti pada game baru hoyoverse honkai star rail 😊",5,positif
"Ditanya optimalkan malah makin bug, awalnya saya update ver 4.3 tidak ada masalah, setelah update selesai saya tidak langsung login dan langsung keluar, saat akan login kedalam game tiba"" disuruh update lagi sekitar 7 GB an, yang bener aja coba, developer game nya ngapain aja selama ini? Event sulit juga.",2,negatif
